,author,statements,source,date,target,BinaryTarget,BinaryNumTarget
2552,Noah Y.,“South Korea sprays rioters with dye so they can be identified & arrested later.”,Facebook posts,"September 8, 8,",barely-true,FALSE,0
2553,Samantha Putterman,"Says NBC News reported that Hillary Clinton ""covered up elite pedophile ring at state department.""",Bloggers,"4, 2020 2020",false,FALSE,0
2554,Ciara O'Rourke,"“Kamala Harris wants the riots to continue and not let up, not now not even after the election.”",YouTube videos,"4, 2020 2020",false,FALSE,0
2555,Daniel Funke,"“It cost taxpayers $120,000 to fly Nancy (Pelosi) to get her hair done.”",Facebook posts,"4, 2020 2020",false,FALSE,0
2556,Ciara O'Rourke,“Covid-19 is NOT killing people. Weak immune systems and bad doctors are.”,Viral image,"4, 2020 2020",false,FALSE,0
2557,Ciara O'Rourke,Photo shows Whoopi Goldberg wearing a shirt insulting Donald Trump.,Viral image,"4, 2020 2020",pants-fire,FALSE,0
2558,Ciara O'Rourke,"Photo shows “the aftermath of the ‘CHOP’ Zone’ in Seattle, WA. July 2020.”",Viral image,"4, 2020 2020",false,FALSE,0
2559,Samantha Putterman,Elderly people were “beat up by a BLM hate group” for being white.,Facebook posts,"2, 2020 2020",false,FALSE,0
2560,Ciara O'Rourke,"“PELOSI says if President TRUMP wins, she will resign!!”",Facebook posts,"2, 2020 2020",pants-fire,FALSE,0
2561,Ciara O'Rourke,“Covid-19 means ‘certificate of identification of vaccination with artificial intelligence.’”,Viral image,"2, 2020 2020",pants-fire,FALSE,0
2562,Ciara O'Rourke,Says Chadwick Boseman was poisoned and his death is being investigated as a homicide.,Viral image,"1, 2020 2020",pants-fire,FALSE,0
2563,Noah Y.,Says Kamala Harris and other Democratic senators “voted to let babies scream until they die if born alive.”,Viral image,"September 1, 1,",false,FALSE,0
2564,Samantha Putterman,“Says authorities found 39 children in a double wide trailer in Georgia and it's not the biggest news story in America.”,Facebook posts,"1, 2020 2020",false,FALSE,0
2565,Samantha Putterman,"“If you go to Antifa.com, it takes you directly to Joe Biden’s webpage...what’s that tell ya…try it yourself.”",Facebook posts,"1, 2020 2020",half-true,FALSE,0
2566,Chris Nichols,California voters who go to the polls to vote in person will be “TURNED AWAY & CANNOT VOTE” unless they change their voting preference to “NO to mail in voting.”,Instagram posts,"1, 2020 2020",pants-fire,FALSE,0
2567,Miriam Valverde,Says Joe Biden was asleep and snoring during a TV interview.,Facebook posts,"31, 2020 2020",pants-fire,FALSE,0
2568,Daniel Funke,"The CDC “adjusted the US Covid deaths from 153,504 to 9,210.”",Facebook posts,"31, 2020 2020",pants-fire,FALSE,0
2569,Bill McCarthy,"“If I mail in my ballot on Sunday and show up to the polling station on Tuesday, they won’t know if I’ve already voted or not. That, my friends, is a serious concern for all of us.”",Facebook posts,"31, 2020 2020",false,FALSE,0
2570,Daniel Funke,“At 17 years old Kyle (Rittenhouse) was perfectly legal to be able to possess that rifle without parental supervision.”,Facebook posts,"28, 2020 2020",false,FALSE,0
2571,Samantha Putterman,“Two mail in ballots in PA (were) sent to the same person with their names on both a week and a half apart.”,Facebook posts,"28, 2020 2020",half-true,FALSE,0
2572,Jon Greenberg,Suggests the alleged Kenosha shooter’s father is a deputy in the Kenosha sheriff’s department.,Viral image,"28, 2020 2020",pants-fire,FALSE,0
2573,Samantha Putterman,Says Melania Trump is the “first FLOTUS to visit troops in a combat zone since 1969.”,Facebook posts,"28, 2020 2020",false,FALSE,0
2574,Amy Sherman,"Says Jill Biden said, “all Americans will be required to learn Spanish when we win”",Facebook posts,"28, 2020 2020",pants-fire,FALSE,0
2575,Madison Czopek,"“... in 2013 Obama determined Social Security would not send checks through the USPS, because it was not secure”",Facebook posts,"28, 2020 2020",false,FALSE,0
2576,Chris Nichols,"“Trump denies fire assistance to California because they didn't vote for him, but helped Russia with their wildfires in Siberia.”",Facebook posts,"28, 2020 2020",false,FALSE,0
2577,Ciara O'Rourke,“BLM rioters just burned down a black church in a black community with a BLM sign out front.”,Facebook posts,"27, 2020 2020",false,FALSE,0
2578,Ciara O'Rourke,Photo shows Don Lemon and Jeffrey Epstein embracing.,Viral image,"27, 2020 2020",pants-fire,FALSE,0
2579,Daniel Funke,“Jacob S. Blake is a Child (16 YO Girl) Rapist.”,Facebook posts,"26, 2020 2020",false,FALSE,0
2580,Ciara O'Rourke,Photos show that the person who shot three people during a protest over the police shooting of Jacob Blake is a police officer.,Viral image,"26, 2020 2020",false,FALSE,0
2581,Ciara O'Rourke,These photos show Jacob Blake posing with a gun.,Viral image,"26, 2020 2020",false,FALSE,0
2582,Noah Y.,Says Nancy Pelosi passed a bill awarding a $9 billion contract to her husband’s company.,Facebook posts,"August 26, 26,",pants-fire,FALSE,0
2583,Bill McCarthy,"Says Joe Biden and Kamala Harris would raise the federal income tax rate for a person with a bi-weekly gross salary of $3,000 to 39.6%, costing “nearly half your paycheck.”",Facebook posts,"26, 2020 2020",false,FALSE,0
2584,Ciara O'Rourke,Clicking on this link in a text message lets sex traffickers track you.,Facebook posts,"26, 2020 2020",false,FALSE,0
2585,Ciara O'Rourke,"Says Michelle Obama said, “Vote Democrat or the riots and violence will continue.”",Facebook posts,"25, 2020 2020",false,FALSE,0
2586,Ciara O'Rourke,"“Melania dug up the WH Rose Garden, removing roses from every First Lady since 1913.”",Facebook posts,"24, 2020 2020",false,FALSE,0
2587,Bill McCarthy,"Says Joe Biden’s Democratic National Convention speech “had to be taped in segments, and the segments had to be edited together.”",Rush Limbaugh,"24, 2020 2020",pants-fire,FALSE,0
2588,Noah Y.,"""In 3 months, Melania took 21 trips to NY, to get her hair done, at taxpayer cost of $675,000 or $32,143/trip.""",Facebook posts,"August 24, 24,",false,FALSE,0
2589,Ciara O'Rourke,Photos show former President Barack Obama acting inappropriately with a child.,Viral image,"21, 2020 2020",pants-fire,FALSE,0
2590,Daniel Funke,“The DNC omitted ‘one nation under God’ from the Pledge of Allegiance.”,Peggy Hubbard,"21, 2020 2020",barely-true,FALSE,0
2591,Samantha Putterman,Says this photo shows Joe Biden kissing and biting a child on the cheek.,Viral image,"21, 2020 2020",false,FALSE,0
2592,Ciara O'Rourke,"Says Nancy Pelosi “wants to remove votes from soldiers overseas” and said, “They don’t even live here.”",Viral image,"21, 2020 2020",false,FALSE,0
2593,Ciara O'Rourke,“The Post Office advises never send cash in the mail. It’s not secure. Vote by mail?”,Facebook posts,"21, 2020 2020",barely-true,FALSE,0
2594,Ciara O'Rourke,“This USPS employee was caught taking down Trump signs. These people are also responsible for the mail in ballots they are pushing so hard.”,Viral image,"21, 2020 2020",half-true,FALSE,0
2595,Ciara O'Rourke,“Thousands of Seattle Democrats gather to demand mail-in voting because it’s too dangerous to vote in-person.”,Viral image,"20, 2020 2020",false,FALSE,0
2596,Bill McCarthy,"“Biden’s tax rate on a family making 75,000 dollars would go from 12% to 25%.”",Facebook posts,"20, 2020 2020",false,FALSE,0
2597,Ciara O'Rourke,"Photos show Kamala Harris, Joe Biden, Gretchen Whitmer and Cory Booker violating COVID-19 safety precautions.",Viral image,"19, 2020 2020",false,FALSE,0
2598,Ciara O'Rourke,Says Kamala Harris inaccurately “claimed to be bussed in the 60’s due to segregation type issues.”,Facebook posts,"19, 2020 2020",false,FALSE,0
2599,Ciara O'Rourke,Says Mike Pence “said he won’t debate Kamala Harris.”,Facebook posts,"19, 2020 2020",false,FALSE,0
2600,Ciara O'Rourke,"Says Kamala Harris said, “I don’t like Joe Biden and do not like his history with certain people or who he’s aligned with, he’s trash to me.”",Facebook posts,"19, 2020 2020",false,FALSE,0
2601,Ciara O'Rourke,"Says Condoleezza Rice said, “If you are taught bitterness and anger, then you will believe you are a victim. You will feel aggrieved and the twin brother of aggrievement is entitlement. So now you think you are owed something and you don’t have to work for it and now you’re on a really bad road to nowhere because there are people who will play to that sense of victimhood, aggrievement and entitlement, and you still won’t have a job.”",Facebook posts,"19, 2020 2020",half-true,FALSE,0
2602,Ciara O'Rourke,A coloring book that describes Joe Biden as “America’s Sexiest Moderate” is being marketed to children.,Viral image,"19, 2020 2020",false,FALSE,0
2603,Ciara O'Rourke,A photo shows Kamala Harris is “listed as Caucasian on her birth certificate.”,Viral image,"18, 2020 2020",false,FALSE,0
2604,Ciara O'Rourke,"Says Ben Shapiro tweeted, “The USPS is not only a bloated and outdate government agency, it is also ineffective and incompetent. It’s been 2 months since my wife went on a Hawaii vacation with her personal trainer; she said she would send me postcards every day and so far none of them have arrived.”",Viral image,"18, 2020 2020",false,FALSE,0
2605,Aaron Sharockman,"“As of the last 24 hours this is the protocol regarding masks: Masks should only be used by healthcare workers, caretakers or by people who are sick with symptoms like fever and cough.”",Facebook posts,"18, 2020 2020",false,FALSE,0
2606,Ciara O'Rourke,Contractors hired by government officials to frame Donald Trump are “behind the fake news in mainstream media” and recent protests.,Facebook posts,"17, 2020 2020",pants-fire,FALSE,0
2607,Madison Czopek,"Says Kamala Harris said, “If elected & you don’t surrender your guns, I will sign an executive order & the police will show up at your door.”",Facebook posts,"17, 2020 2020",false,FALSE,0
2608,Ciara O'Rourke,Photo shows Barack Obama and George Clooney in a compromising situation with a child.,Viral image,"17, 2020 2020",false,FALSE,0
2609,Ciara O'Rourke,“Kamala Harris refused to be sworn in using the Bible.”,Facebook posts,"14, 2020 2020",false,FALSE,0
2610,Ciara O'Rourke,“Kamala Harris is the prosecutor who refused to charge the police in the murder of Oscar Grant!”,Viral image,"14, 2020 2020",false,FALSE,0
2611,Samantha Putterman,An Illinois couple who received five vote-by-mail applications can vote five times.,Facebook posts,"13, 2020 2020",false,FALSE,0
2612,Patrick Orsagos,"Says Anthony Fauci, Bill Gates, George Soros and Jeffrey Epstein are connected with Moderna, Inc., and its efforts to create the coronavirus vaccine.",Facebook posts,"13, 2020 2020",pants-fire,FALSE,0
2613,Ciara O'Rourke,“DEVELOPING: Kamala’s sister takes hydroxychloroquine.”,Paul Sperry,"13, 2020 2020",half-true,FALSE,0
2614,Daniel Funke,"The FBI raided a “Cleveland office linked to Ukraine. Biden, Pelosi, Kerry and Romney all had sons getting tens of millions of dollars from no-show jobs in Ukraine.”",Facebook posts,"13, 2020 2020",false,FALSE,0
2615,Ciara O'Rourke,"Says Donald Trump tweeted, “WHO Thinks ‘Child Lifes Matter’ Should Be PAINTED In The STREETS OF HOLLYWOOD???”",Viral image,"13, 2020 2020",pants-fire,FALSE,0
2616,Amy Sherman,Says Kamala Harris called Joe Biden “a racist” during a Democratic presidential debate.,Instagram posts,"12, 2020 2020",false,FALSE,0
2617,Amy Sherman,"""Donald Trump says he will ‘terminate’ Social Security if re-elected.""",Social Security Works,"12, 2020 2020",barely-true,FALSE,0
2618,Samantha Putterman,Say Joe Biden is a pedophile.,Facebook posts,"12, 2020 2020",pants-fire,FALSE,0
2619,Noah Y.,A graph shows the number of human trafficking arrests increased dramatically under President Donald Trump.,Viral image,"August 12, 12,",false,FALSE,0
2620,Madison Czopek,Says series of 11 photos are “from the 1918 flu pandemic.”,Facebook posts,"12, 2020 2020",barely-true,FALSE,0
2621,Noah Y.,Photo shows “Kamala Harris’s parents.”,Viral image,"August 12, 12,",pants-fire,FALSE,0
2622,Louis Jacobson,"If Joe Biden can’t serve his full term, Kamala Harris “cannot by constitutional law become president.”",Facebook posts,"11, 2020 2020",false,FALSE,0
2623,Ciara O'Rourke,"Says Ruth Bader Ginsburg said, “The age of consent for sexual acts must be lowered to age 12 years old.”",Viral image,"11, 2020 2020",false,FALSE,0
2624,Bill McCarthy,Says Joe Biden owns a private island next to Jeffrey Epstein’s.,Facebook posts,"11, 2020 2020",pants-fire,FALSE,0
2625,Jon Greenberg,"Trump’s plan “would suspend the 7.65% your employer matches. See? You will NOT get that, nor will your wage or salary increase by 7.65%”",Facebook posts,"10, 2020 2020",half-true,FALSE,0
2626,Jon Greenberg,"“Let me splain how ‘no payroll taxes’ helps you, it doesn’t. It helps employers.”",Facebook posts,"10, 2020 2020",half-true,FALSE,0
2627,Jon Greenberg,“Killing the payroll tax means killing Social Security.”,Facebook posts,"10, 2020 2020",half-true,FALSE,0
2628,Ciara O'Rourke,Photos from the movie “Lilo & Stitch” support child sex-trafficking conspiracy theories.,Viral image,"10, 2020 2020",false,FALSE,0
2629,Emily Venezky,"Says ""Pelosi blackmails Congress! She demands mail-in voting or no 2nd stimulus for you and your family.”",Facebook posts,"7, 2020 2020",false,FALSE,0
2630,Tom Kertscher,"Black Lives Matter ""injures 1000 police officers kills 36 people and does $8 billion in damage.""",Facebook posts,"7, 2020 2020",false,FALSE,0
2631,Jon Greenberg,Video shows missile attack in Beirut explosion.,Bloggers,"7, 2020 2020",false,FALSE,0
2632,Ciara O'Rourke,Photos show six fires around the world “in the last 24 hours.”,Viral image,"7, 2020 2020",mostly-true,FALSE,0
2633,Ciara O'Rourke,A photo showing Ellen DeGeneres with a girl is evidence of a child sex-trafficking conspiracy.,Viral image,"7, 2020 2020",pants-fire,FALSE,0
2634,Daniel Funke,"The Beirut explosion was linked to “human trafficking by HRC.""",Facebook posts,"7, 2020 2020",false,FALSE,0
2635,Ciara O'Rourke,Photo shows Bill Clinton among others not wearing a mask at John Lewis’ funeral.,Viral image,"7, 2020 2020",false,FALSE,0
2636,Ciara O'Rourke,“This man funds #ANTIFA. He is a real #NAZI. His name is George Soros.”,Viral image,"6, 2020 2020",pants-fire,FALSE,0
